GHV256,1545004713,1545005042,29
XYZ878,1545009775,1545010077,2
ABC345,1544997148,1544997491,43
FPY003,1545011194,1545011496,2
ZSS651,1545026007,1545026345,38
ZSS651,1545014909,1545015307,98
MNO754,1545016161,1545016500,39
GHV256,1544994095,1544994451,56
GHV256,1545010223,1545010544,21
TLM194,1545003710,1545004093,83
SFZ367,1545012240,1545012632,92
ABC345,1544994888,1544995232,44
FPY003,1545005733,1545006106,73
TLM194,1545015965,1545016311,46
ABC345,1545015193,1545015575,82
GHV256,1545028259,1545028609,50
XYZ878,1545027583,1545027907,24
FPY003,1545029302,1545029678,76
AAA111,1545006109,1545006464,55
BBB455,1545027797,1545028146,49
AAA111,1545005686,1545006058,72
DEF637,1545022181,1545022553,72
FPY003,1545009693,1545010017,24
TLM194,1544995271,1544995634,63
MNO754,1545022858,1545023160,2
ZSS651,1545004963,1545005357,94
ZSS651,1545012507,1545012815,8
ZSS651,1545032132,1545032455,23
TLM194,1545007782,1545008178,96
TLM194,1544998455,1544998771,16
TLM194,1545028074,1545028448,74
RMN273,1545013701,1545014067,66
GHV256,1545008659,1545009017,58
BBB455,1544996566,1544996965,99
RMN273,1545006150,1545006502,52
ABC345,1545010845,1545011166,21
DEF637,1545008805,1545009157,52
RMN273,1545025777,1545026101,24
DEF637,1545020906,1545021288,82
TLM194,1545028907,1545029208,1
SFZ367,1545022962,1545023291,29
SFZ367,1545011055,1545011378,23
AAA111,1545000339,1545000683,44
ZSS651,1545023734,1545024126,92
SFZ367,1545031212,1545031601,89
ABC345,1544994474,1544994857,83
FPY003,1545018202,1545018542,40
PQR842,1545001600,1545001983,83
DEF637,1545000489,1545000793,4
ZSS651,1545008966,1545009281,15
PQR842,1545020906,1545021296,90
TLM194,1544996444,1544996763,19
MNO754,1545030509,1545030881,72
ZSS651,1545028962,1545029360,98
RMN273,1545005663,1545006062,99
FPY003,1545008912,1545009308,96
XYZ878,1544995399,1544995765,66
PQR842,1545016737,1545017112,75
ABC345,1544996756,1544997065,9
ZSS651,1545021807,1545022150,43
DEF637,1545000836,1545001178,42
FPY003,1544997149,1544997472,23
XYZ878,1545012954,1545013287,33
ZSS651,1545004090,1545004445,55
GHV256,1545025709,1545026023,14
TLM194,1545026856,1545027231,75
ABC345,1544998799,1544999152,53
AAA111,1544998337,1544998716,79
BBB455,1545002841,1545003211,70
DEF637,1545006776,1545007079,3
DEF637,1545007149,1545007526,77
RMN273,1544996499,1544996868,69
MNO754,1545010670,1545011009,39
ABC345,1545023444,1545023745,1
XYZ878,1545025279,1545025610,31
AAA111,1544994475,1544994850,75
ZSS651,1545008206,1545008591,85
SFZ367,1544997360,1544997692,32
DEF637,1545002042,1545002348,6
BBB455,1544997348,1544997659,11
XYZ878,1545005506,1545005822,16
SFZ367,1545033692,1545034039,47
RMN273,1545022705,1545023081,76
ABC345,1545026602,1545026976,74
ABC345,1544997963,1544998298,35
ABC345,1545010501,1545010824,23
PQR842,1545021791,1545022112,21
PQR842,1545029501,1545029858,57
RMN273,1545026191,1545026560,69
SFZ367,1545032884,1545033259,75
MNO754,1545012371,1545012711,40
PQR842,1545005783,1545006158,75
AAA111,1545012412,1545012759,47
DEF637,1545005483,1545005868,85
RMN273,1545031211,1545031593,82
AAA111,1545028189,1545028569,80
GHV256,1544998225,1544998615,90
GHV256,1545027371,1545027765,94
FPY003,1544996359,1544996698,39
AAA111,1544997569,1544997910,41
FPY003,1545017822,1545018171,49
ZSS651,1545016116,1545016417,1
SFZ367,1545025766,1545026081,15
GHV256,1545030577,1545030894,17
PQR842,1545000759,1545001150,91
XYZ878,1545024941,1545025268,27
XYZ878,1545017924,1545018275,51
TLM194,1545002224,1545002525,1
BBB455,1545000827,1545001178,51
DEF637,1545010466,1545010802,36
ABC345,1545032972,1545033321,49
TLM194,1545011467,1545011798,31
ZSS651,1545029451,1545029769,18
SFZ367,1545010620,1545010957,37
TLM194,1545027751,1545028062,11
TLM194,1545032738,1545033134,96
ABC345,1545004484,1545004791,7
TLM194,1545002569,1545002885,16
BBB455,1544996997,1544997302,5
ZSS651,1545014086,1545014424,38
ZSS651,1545025294,1545025661,67
ZSS651,1545030549,1545030930,81
FPY003,1545001065,1545001383,18
PQR842,1545033902,1545034203,1
AAA111,1545000703,1545001046,43
MNO754,1545017685,1545018032,47
SFZ367,1545000129,1545000494,65
GHV256,1544997855,1544998162,7
XYZ878,1545019091,1545019426,35
AAA111,1545010105,1545010420,15
ABC345,1545025775,1545026093,18
FPY003,1545022091,1545022424,33
BBB455,1545001613,1545002012,99
GHV256,1545032424,1545032743,19
ABC345,1545000950,1545001278,28
TLM194,1545007459,1545007760,1
SFZ367,1545001855,1545002209,54
PQR842,1545017641,1545017957,16
TLM194,1545006622,1545007016,94
RMN273,1545018384,1545018753,69
FPY003,1545013849,1545014157,8
PQR842,1545016333,1545016648,15
SFZ367,1545002684,1545003046,62
XYZ878,1545003481,1545003787,6
FPY003,1545006572,1545006956,84
SFZ367,1545028852,1545029200,48
FPY003,1544998716,1544999099,83
TLM194,1545021228,1545021603,75
FPY003,1545011584,1545011896,12
XYZ878,1545027171,1545027539,68
PQR842,1545022548,1545022862,14
MNO754,1545014392,1545014786,94
AAA111,1545008982,1545009284,2
AAA111,1544999586,1544999942,56
GHV256,1545021104,1545021483,79
TLM194,1545019954,1545020278,24
ABC345,1545016428,1545016817,89
ABC345,1545009300,1545009697,97
RMN273,1545014547,1545014933,86
ZSS651,1545011715,1545012055,40
AAA111,1545007260,1545007654,94
XYZ878,1545025686,1545026055,69
SFZ367,1545021399,1545021787,88
ABC345,1545012811,1545013209,98
BBB455,1545028564,1545028940,76
TLM194,1545012713,1545013077,64
RMN273,1544997399,1544997716,17
SFZ367,1544999720,1545000051,31
BBB455,1545009123,1545009501,78
DEF637,1545023408,1545023720,12
SFZ367,1545009281,1545009667,86
ZSS651,1545018502,1545018885,83
MNO754,1545024396,1545024772,76
AAA111,1545012058,1545012387,29
GHV256,1545028947,1545029321,74
BBB455,1545022186,1545022548,62
GHV256,1545030136,1545030488,52
XYZ878,1545004701,1545005022,21
TLM194,1544999834,1545000233,99
TLM194,1545013488,1545013876,88
FPY003,1544994095,1544994470,75
TLM194,1545020305,1545020699,94
ZSS651,1544997617,1544997944,27
DEF637,1544994095,1544994471,76
RMN273,1545025073,1545025376,3
TLM194,1545014740,1545015105,65
BBB455,1544994915,1544995282,67
MNO754,1544998811,1544999154,43
GHV256,1545030935,1545031244,9
DEF637,1545028549,1545028900,51
ZSS651,1545020950,1545021332,82
ZSS651,1545031362,1545031704,42
GHV256,1545031281,1545031626,45
GHV256,1545022714,1545023091,77
MNO754,1545005186,1545005501,15
RMN273,1545006552,1545006916,64
TLM194,1545005027,1545005336,9
DEF637,1544996200,1544996582,82
GHV256,1545024969,1545025316,47
SFZ367,1545016327,1545016674,47
BBB455,1545018052,1545018372,20
TLM194,1545005813,1545006151,38
RMN273,1545025403,1545025709,6
GHV256,1545001938,1545002268,30
RMN273,1545021505,1545021867,62
AAA111,1545023378,1545023761,83
FPY003,1545004132,1545004503,71
DEF637,1545006383,1545006752,69
MNO754,1545019622,1545019974,52
ABC345,1545013637,1545013967,30
SFZ367,1544995744,1544996142,98
SFZ367,1545018993,1545019384,91
AAA111,1545003067,1545003403,36
ZSS651,1545011339,1545011685,46
FPY003,1545011931,1545012243,12
ZSS651,1545027360,1545027685,25
DEF637,1545029394,1545029741,47
MNO754,1544994442,1544994796,54
ABC345,1545023013,1545023377,64
GHV256,1545018797,1545019102,5
PQR842,1544999138,1544999440,2
SFZ367,1545023745,1545024046,1
ABC345,1545019986,1545020313,27
ABC345,1545000512,1545000889,77
DEF637,1544999221,1544999573,52
DEF637,1544994488,1544994802,14
GHV256,1545022298,1545022642,44
DEF637,1544997366,1544997731,65
BBB455,1544998848,1544999180,32
ABC345,1545002036,1545002396,60
SFZ367,1545014296,1545014682,86
DEF637,1545020237,1545020559,22
SFZ367,1545030418,1545030798,80
ZSS651,1545032949,1545033324,75
PQR842,1545008291,1545008689,98
ABC345,1545024147,1545024505,58
AAA111,1545015199,1545015563,64
DEF637,1545016587,1545016965,78
DEF637,1545024491,1545024873,82
RMN273,1545017583,1545017937,54
MNO754,1545012754,1545013084,30
GHV256,1545020335,1545020672,37
ABC345,1545027469,1545027775,6
AAA111,1545021265,1545021635,70
TLM194,1545004134,1545004511,77
SFZ367,1545018207,1545018591,84
FPY003,1545028193,1545028499,6
DEF637,1545025329,1545025693,64
AAA111,1545020426,1545020759,33
RMN273,1545016121,1545016434,13
DEF637,1545015851,1545016194,43
GHV256,1545013059,1545013450,91
BBB455,1545023794,1545024190,96
PQR842,1545024664,1545024973,9
SFZ367,1545022155,1545022475,20
MNO754,1545026035,1545026371,36
FPY003,1545028920,1545029301,81
FPY003,1544995213,1544995538,25
DEF637,1545004274,1545004632,58
XYZ878,1545016800,1545017152,52
XYZ878,1545006233,1545006557,24
RMN273,1545015731,1545016048,17
GHV256,1545009039,1545009380,41
DEF637,1544996594,1544996909,15
MNO754,1545031272,1545031639,67
FPY003,1545000249,1545000638,89
PQR842,1545025857,1545026197,40
RMN273,1545002393,1545002761,68
ZSS651,1545007793,1545008119,26
SFZ367,1545011414,1545011785,71
ABC345,1545022217,1545022545,28
DEF637,1545008049,1545008421,72
BBB455,1545002042,1545002424,82
AAA111,1544996031,1544996354,23
RMN273,1545032052,1545032412,60
DEF637,1545028988,1545029338,50
ABC345,1545028534,1545028886,52
ZSS651,1545015727,1545016103,76
ABC345,1545002770,1545003079,9
XYZ878,1545015995,1545016360,65
ABC345,1545004000,1545004386,86
XYZ878,1545004309,1545004615,6
MNO754,1545002327,1545002686,59
RMN273,1544995694,1544996040,46
RMN273,1545019553,1545019923,70
RMN273,1545032418,1545032757,39
GHV256,1545013490,1545013843,53
XYZ878,1545012211,1545012573,62
BBB455,1545024220,1545024610,90
FPY003,1545019825,1545020206,81
SFZ367,1545023384,1545023737,53
RMN273,1545002789,1545003124,35
GHV256,1545001143,1545001508,65
ABC345,1545024510,1545024896,86
PQR842,1545027822,1545028190,68
ZSS651,1545003280,1545003666,86
RMN273,1545019205,1545019532,27
TLM194,1545000267,1545000579,12
ABC345,1545018330,1545018682,52
RMN273,1545029204,1545029506,2
FPY003,1545010463,1545010841,78
FPY003,1545003786,1545004091,5
RMN273,1545010535,1545010902,67
PQR842,1545020454,1545020819,65
SFZ367,1545019758,1545020117,59
ABC345,1545032184,1545032550,66
PQR842,1545017209,1545017602,93
BBB455,1545017658,1545017959,1
ZSS651,1544995210,1544995518,8
DEF637,1544994899,1544995267,68
RMN273,1544994095,1544994477,82
XYZ878,1545021593,1545021949,56
RMN273,1545007324,1545007668,44
RMN273,1544995307,1544995685,78
SFZ367,1545008847,1545009197,50
RMN273,1545015312,1545015659,47
XYZ878,1545011154,1545011461,7
BBB455,1545024619,1545024984,65
FPY003,1545008582,1545008890,8
SFZ367,1545003106,1545003436,30
DEF637,1545028107,1545028471,64
XYZ878,1545007302,1545007608,6
BBB455,1545030116,1545030460,44
RMN273,1545030405,1545030757,52
PQR842,1545007029,1545007345,16
MNO754,1545007958,1545008350,92
GHV256,1545032777,1545033131,54
XYZ878,1545008089,1545008436,47
MNO754,1545000791,1545001166,75
PQR842,1545006682,1545007015,33
GHV256,1545005082,1545005437,55
SFZ367,1545015894,1545016231,37
ZSS651,1545017192,1545017587,95
BBB455,1545030804,1545031143,39
BBB455,1545007565,1545007907,42
MNO754,1545028519,1545028873,54
AAA111,1545005293,1545005679,86
FPY003,1545031253,1545031589,36
AAA111,1545027349,1545027748,99
XYZ878,1545007626,1545008002,76
ABC345,1545014051,1545014358,7
SFZ367,1545012670,1545013036,66
FPY003,1545004503,1545004881,78
TLM194,1545031638,1545031951,13
ABC345,1545030210,1545030518,8
ZSS651,1545022933,1545023310,77
AAA111,1545029900,1545030200,0
ABC345,1545015655,1545015962,7
AAA111,1545007748,1545008145,97
XYZ878,1545013359,1545013714,55
ZSS651,1545002894,1545003240,46
DEF637,1545031877,1545032177,0
FPY003,1545016158,1545016554,96
GHV256,1545002349,1545002706,57
ZSS651,1545024129,1545024476,47
XYZ878,1545020325,1545020651,26
ZSS651,1545013285,1545013619,34
GHV256,1545033200,1545033563,63
GHV256,1545005826,1545006163,37
ZSS651,1544994095,1544994410,15
XYZ878,1545010090,1545010399,9
DEF637,1545011521,1545011838,17
DEF637,1545013486,1545013861,75
GHV256,1545009455,1545009838,83
PQR842,1545034282,1545034676,94
XYZ878,1545015226,1545015538,12
ZSS651,1545024509,1545024894,85
TLM194,1545011077,1545011463,86
MNO754,1545014010,1545014378,68
SFZ367,1544998116,1544998502,86
XYZ878,1545008473,1545008849,76
TLM194,1545023238,1545023541,3
ZSS651,1545021385,1545021760,75
MNO754,1545029699,1545030069,70
SFZ367,1544994954,1544995343,89
RMN273,1545001234,1545001542,8
DEF637,1544998502,1544998823,21
FPY003,1544999914,1545000224,10
ABC345,1545016879,1545017181,2
XYZ878,1545014868,1545015171,3
ABC345,1545007298,1545007697,99
SFZ367,1545008093,1545008414,21
SFZ367,1545019421,1545019721,0
BBB455,1545026212,1545026534,22
DEF637,1545023019,1545023335,16
FPY003,1545019048,1545019397,49
XYZ878,1544997125,1544997439,14
DEF637,1545005936,1545006333,97
ZSS651,1545017646,1545018039,93
FPY003,1545007034,1545007357,23
GHV256,1545007831,1545008220,89
GHV256,1545009859,1545010192,33
BBB455,1545000079,1545000391,12
SFZ367,1545027714,1545028067,53
XYZ878,1545012632,1545012932,0
ABC345,1545001286,1545001595,9
AAA111,1545023774,1545024149,75
PQR842,1544999512,1544999878,66
RMN273,1545006949,1545007250,1
RMN273,1545032797,1545033101,4
MNO754,1545025641,1545025991,50
MNO754,1544999969,1545000297,28
PQR842,1545028280,1545028602,22
TLM194,1545017200,1545017546,46
PQR842,1544996115,1544996442,27
TLM194,1545016718,1545017107,89
ZSS651,1545000540,1545000857,17
ABC345,1545014839,1545015164,25
ABC345,1545016022,1545016395,73
ABC345,1544995658,1544996003,45
PQR842,1545022929,1545023311,82
ZSS651,1545026414,1545026808,94
RMN273,1545012100,1545012483,83
TLM194,1545030054,1545030384,30
PQR842,1545031060,1545031368,8
BBB455,1545019753,1545020083,30
RMN273,1545027005,1545027330,25
TLM194,1544995645,1544996020,75
FPY003,1544995560,1544995914,54
MNO754,1545006756,1545007098,42
AAA111,1545022932,1545023281,49
TLM194,1545031996,1545032304,8
XYZ878,1545018664,1545019042,78
AAA111,1545004152,1545004480,28
ABC345,1545033388,1545033720,32
MNO754,1545033297,1545033624,27
BBB455,1545002497,1545002814,17
RMN273,1544998456,1544998787,31
PQR842,1545031756,1545032090,34
XYZ878,1545010404,1545010710,6
PQR842,1545020078,1545020414,36
AAA111,1545019158,1545019534,76
SFZ367,1545002286,1545002627,41
RMN273,1545010118,1545010509,91
MNO754,1545023981,1545024306,25
TLM194,1544998031,1544998399,68
ABC345,1544998329,1544998725,96
BBB455,1545000441,1545000810,69
PQR842,1544998724,1544999094,70
ZSS651,1545033394,1545033764,70
MNO754,1545014863,1545015226,63
SFZ367,1545028462,1545028837,75
MNO754,1544996867,1544997199,32
RMN273,1545009664,1545010045,81
BBB455,1545005218,1545005530,12
SFZ367,1545004237,1545004590,53
TLM194,1545009406,1545009716,10
DEF637,1545030665,1545030975,10
DEF637,1545002857,1545003170,13
MNO754,1545018862,1545019253,91
XYZ878,1545008942,1545009293,51
XYZ878,1545014175,1545014491,16
AAA111,1545011229,1545011610,81
AAA111,1545026115,1545026416,1
ZSS651,1545005750,1545006133,83
PQR842,1545000366,1545000694,28
MNO754,1545008352,1545008679,27
GHV256,1545018466,1545018780,14
FPY003,1545027761,1545028117,56
BBB455,1545027425,1545027782,57
BBB455,1545020587,1545020971,84
MNO754,1545022423,1545022776,53
GHV256,1545011839,1545012228,89
RMN273,1545028142,1545028474,32
BBB455,1545030478,1545030790,12
MNO754,1545001642,1545001942,0
SFZ367,1545003875,1545004228,53
DEF637,1545013091,1545013445,54
RMN273,1545007729,1545008095,66
ABC345,1545011930,1545012326,96
DEF637,1545012647,1545013037,90
GHV256,1544994487,1544994875,88
ZSS651,1545000133,1545000501,68
TLM194,1545022428,1545022732,4
PQR842,1545005448,1545005770,22
FPY003,1545025820,1545026134,14
MNO754,1545015683,1545016064,81
RMN273,1544996093,1544996450,57
MNO754,1544998393,1544998727,34
DEF637,1544995334,1544995718,84
ZSS651,1544994424,1544994777,53
GHV256,1544996554,1544996946,92
TLM194,1545030451,1545030801,50
BBB455,1545026975,1545027368,93
DEF637,1545003553,1545003872,19
TLM194,1545029641,1545030030,89
ZSS651,1545012150,1545012469,19
FPY003,1545001417,1545001811,94
AAA111,1545017158,1545017505,47
FPY003,1545004970,1545005292,22
GHV256,1544996976,1544997284,8
TLM194,1545026057,1545026364,7
TLM194,1545005411,1545005762,51
ABC345,1545003174,1545003498,24
RMN273,1545005255,1545005565,10
RMN273,1544996934,1544997327,93
FPY003,1545016595,1545016944,49
AAA111,1545008600,1545008971,71
ABC345,1545018720,1545019087,67
BBB455,1545013559,1545013890,31
ABC345,1545017242,1545017596,54
FPY003,1545022950,1545023284,34
FPY003,1545015750,1545016093,43
XYZ878,1545000288,1545000636,48
FPY003,1544994862,1544995196,34
TLM194,1545009783,1545010133,50
RMN273,1545023899,1545024229,30
DEF637,1545020580,1545020892,12
SFZ367,1545026149,1545026490,41
GHV256,1545014342,1545014690,48
ZSS651,1545001720,1545002027,7
MNO754,1544999566,1544999931,65
TLM194,1544994444,1544994807,63
TLM194,1545008182,1545008533,51
FPY003,1545002614,1545002959,45
SFZ367,1544998982,1544999308,26
DEF637,1544998901,1544999220,19
PQR842,1545008733,1545009085,52
PQR842,1544994095,1544994466,71
ABC345,1544994095,1544994451,56
DEF637,1545021763,1545022126,63
BBB455,1544998058,1544998374,16
PQR842,1545023342,1545023728,86
AAA111,1545025761,1545026108,47
GHV256,1545033567,1545033956,89
GHV256,1545003091,1545003490,99
AAA111,1544997176,1544997482,6
SFZ367,1545020145,1545020493,48
SFZ367,1545029256,1545029621,65
RMN273,1545023157,1545023472,15
BBB455,1545015096,1545015453,57
TLM194,1545027311,1545027671,60
ABC345,1545026178,1545026509,31
GHV256,1545027810,1545028198,88
GHV256,1545000272,1545000656,84
AAA111,1545014455,1545014798,43
ABC345,1545019574,1545019897,23
RMN273,1545000854,1545001177,23
FPY003,1544995993,1544996351,58
TLM194,1545024395,1545024731,36
XYZ878,1545013735,1545014094,59
FPY003,1545024899,1545025273,74
DEF637,1545016194,1545016524,30
SFZ367,1545000593,1545000894,1
PQR842,1545032153,1545032461,8
MNO754,1545009852,1545010237,85
TLM194,1545000667,1545001056,89
PQR842,1545015904,1545016243,39
MNO754,1545000357,1545000746,89
MNO754,1545007161,1545007514,53
FPY003,1545021368,1545021725,57
MNO754,1545018085,1545018401,16
MNO754,1545033640,1545034036,96
ZSS651,1545015323,1545015678,55
MNO754,1545021618,1545021972,54
BBB455,1544999615,1544999986,71
TLM194,1545007062,1545007373,11
GHV256,1545003921,1545004304,83
BBB455,1545031643,1545032007,64
AAA111,1544995607,1544995979,72
RMN273,1545014976,1545015283,7
ZSS651,1545006582,1545006968,86
XYZ878,1545030940,1545031278,38
TLM194,1545012266,1545012662,96
ZSS651,1544998403,1544998791,88
GHV256,1545012649,1545012966,17
SFZ367,1544994095,1544994415,20
PQR842,1544995719,1544996076,57
ZSS651,1545010097,1545010442,45
MNO754,1545028919,1545029316,97
ABC345,1544997517,1544997893,76
ZSS651,1545007055,1545007375,20
MNO754,1544995647,1544996010,63
FPY003,1545030860,1545031184,24
RMN273,1545033193,1545033574,81
AAA111,1545022146,1545022507,61
FPY003,1545032951,1545033319,68
SFZ367,1544996217,1544996562,45
SFZ367,1545030053,1545030359,6
DEF637,1544996933,1544997275,42
BBB455,1545032838,1545033186,48
AAA111,1545024170,1545024527,57
ZSS651,1544994825,1544995125,0
SFZ367,1545013068,1545013421,53
RMN273,1545027746,1545028140,94
MNO754,1545003984,1545004324,40
XYZ878,1545029656,1545030032,76
TLM194,1545025244,1545025621,77
SFZ367,1545017840,1545018152,12
RMN273,1545003587,1545003973,86
FPY003,1545018629,1545018961,32
XYZ878,1545019844,1545020239,95
FPY003,1545024189,1545024496,7
GHV256,1545027002,1545027357,55
BBB455,1545009567,1545009935,68
AAA111,1545018447,1545018811,64
DEF637,1545017035,1545017344,9
AAA111,1545003426,1545003742,16
TLM194,1545003331,1545003708,77
AAA111,1545015987,1545016320,33
FPY003,1545019469,1545019812,43
GHV256,1545029328,1545029709,81
SFZ367,1545011822,1545012163,41
AAA111,1545020821,1545021218,97
GHV256,1545019489,1545019886,97
XYZ878,1545002712,1545003012,0
DEF637,1545026911,1545027272,61
FPY003,1545028523,1545028899,76
TLM194,1545031237,1545031614,77
DEF637,1545003233,1545003547,14
XYZ878,1545024467,1545024863,96
PQR842,1545009968,1545010323,55
BBB455,1545011147,1545011494,47
BBB455,1544998424,1544998750,26
TLM194,1545022005,1545022335,30
XYZ878,1544997460,1544997767,7
MNO754,1545007539,1545007889,50
ABC345,1545003553,1545003948,95
FPY003,1545007410,1545007761,51
PQR842,1545009178,1545009539,61
ABC345,1545027828,1545028157,29
BBB455,1545007234,1545007537,3
SFZ367,1545007696,1545008005,9
XYZ878,1544997852,1544998246,94
DEF637,1545027713,1545028019,6
PQR842,1545002050,1545002363,13
AAA111,1545026468,1545026853,85
XYZ878,1545033277,1545033627,50
AAA111,1545031940,1545032301,61
MNO754,1545018465,1545018832,67
ZSS651,1545020117,1545020468,51
XYZ878,1545032938,1545033271,33
PQR842,1544998035,1544998352,17
FPY003,1545002993,1545003386,93
ABC345,1545013227,1545013620,93
RMN273,1544994517,1544994848,31
XYZ878,1545003883,1545004210,27
BBB455,1545004020,1545004385,65
PQR842,1545027039,1545027405,66
FPY003,1545005341,1545005648,7
ABC345,1545008069,1545008395,26
FPY003,1545012675,1545012995,20
RMN273,1545012859,1545013204,45
BBB455,1545033236,1545033623,87
AAA111,1545006467,1545006823,56
ZSS651,1545016798,1545017127,29
MNO754,1545028079,1545028470,91
DEF637,1545018675,1545019030,55
DEF637,1545000078,1545000460,82
ABC345,1545024983,1545025313,30
TLM194,1545033230,1545033614,84
GHV256,1545029759,1545030079,20
ZSS651,1545010959,1545011338,79
ABC345,1545017652,1545017980,28
DEF637,1545029820,1545030191,71
XYZ878,1545032568,1545032894,26
BBB455,1545022595,1545022962,67
PQR842,1544995308,1544995638,30
AAA111,1545021697,1545022071,74
BBB455,1545004866,1545005209,43
SFZ367,1545018606,1545018927,21
PQR842,1545010706,1545011085,79
SFZ367,1545017079,1545017381,2
GHV256,1545000727,1545001105,78
RMN273,1544998865,1544999241,76
RMN273,1545011757,1545012081,24
PQR842,1544996897,1544997209,12
DEF637,1545004674,1545005034,60
FPY003,1544994505,1544994811,6
ZSS651,1545002510,1545002823,13
FPY003,1544996766,1544997084,18
BBB455,1545029368,1545029685,17
TLM194,1545011808,1545012204,96
BBB455,1545004441,1545004774,33
AAA111,1545030267,1545030596,29
PQR842,1545027420,1545027804,84
FPY003,1545031643,1545032026,83
DEF637,1545024893,1545025262,69
RMN273,1545014147,1545014494,47
ZSS651,1545025701,1545026006,5
MNO754,1545027348,1545027661,13
SFZ367,1545006626,1545006970,44
AAA111,1545017594,1545017984,90
AAA111,1545011621,1545011979,58
SFZ367,1545006169,1545006554,85
GHV256,1545026582,1545026966,84
BBB455,1544995375,1544995701,26
SFZ367,1545026953,1545027283,30
BBB455,1545010386,1545010766,80
GHV256,1545003502,1545003866,64
MNO754,1545011068,1545011426,58
GHV256,1545010979,1545011362,83
FPY003,1545026170,1545026557,87
AAA111,1544994095,1544994467,72
ZSS651,1545019757,1545020108,51
BBB455,1544995738,1544996099,61
FPY003,1544997955,1544998279,24
BBB455,1545007935,1545008307,72
MNO754,1544995234,1544995566,32
XYZ878,1545022029,1545022339,10
TLM194,1544997605,1544997999,94
BBB455,1544999202,1544999570,68
AAA111,1545009702,1545010063,61
AAA111,1545027790,1545028132,42
DEF637,1545032194,1545032561,67
SFZ367,1544999374,1544999714,40
XYZ878,1545032173,1545032496,23
TLM194,1545029216,1545029587,71
ABC345,1545012401,1545012719,18
DEF637,1545009195,1545009593,98
MNO754,1545011513,1545011894,81
ZSS651,1545030968,1545031329,61
GHV256,1545019888,1545020272,84
XYZ878,1545026785,1545027106,21
TLM194,1545001155,1545001509,54
ZSS651,1545032501,1545032854,53
ABC345,1545020757,1545021076,19
RMN273,1545017212,1545017519,7
